Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate,archaic_density,uses_rhyme,rhyme_rate_given_uses,uses_colons,colon_density_given_uses,caps_all,cap_rate_given_not_all,high_punct,punct_rate_given_not_all,uses_archaism,archaic_density_given_uses,era_3class
"
                    Gullinge Sonnets 4: “The hardness of her heart and truth of mine”
                ",John Davies,Pre-1800,1.0,0.5,0.0,0.2,0.0,0.0,0.0,0,,0,,1,,0,0.5,0,,Pre-1800
"
                    The Song of the Bow
                ",Sir Arthur Conan Doyle,1800-1900,1.0,0.8095238095238095,3.684210526315789,0.5465116279069767,0.2,0.03125,0.0,1,0.03125,1,3.684210526315789,1,,0,0.8095238095238095,0,,1800-1900
"
                    The Tear
                ",Richard Crashaw,Pre-1800,0.9090909090909092,0.8409090909090909,3.4602076124567476,0.6904761904761905,0.3255813953488372,0.1948051948051948,6.375838926174497,1,0.1948051948051948,1,3.4602076124567476,0,0.9090909090909092,0,0.8409090909090909,1,6.375838926174497,Pre-1800
"
                    The Night Patrol
                ",Arthur Graeme West,Post-1900,1.0,1.0,3.0023094688221708,0.4609929078014184,0.3088235294117647,0.0151515151515151,0.0,1,0.0151515151515151,1,3.0023094688221708,1,,1,,0,,Post-1900
"
                    [a bullet has passed through]
                ",Jen Hofer,Post-1900,0.0,0.0,0.0,0.0833333333333333,0.5,0.0,0.0,0,,0,,0,0.0,0,0.0,0,,Post-1900
"
                    The Water Diviner
                ",Dannie Abse,Post-1900,0.2285714285714285,0.6285714285714286,1.9900497512437811,0.7307692307692307,0.3823529411764705,0.0,0.0,0,,1,1.9900497512437811,0,0.2285714285714285,0,0.6285714285714286,0,,Post-1900
"
                    [Lying in bed I think about you]
                ",Joshua Beckman,Post-1900,0.1176470588235294,0.3529411764705882,0.0,0.3333333333333333,0.8571428571428571,0.0,0.0,0,,0,,0,0.1176470588235294,0,0.3529411764705882,0,,Post-1900
"
                    Adam's Curse
                ",William Butler Yeats,1800-1900,1.0,0.4166666666666667,1.9672131147540983,0.247787610619469,0.2153846153846154,0.1311475409836065,0.3164556962025316,1,0.1311475409836065,1,1.9672131147540983,1,,0,0.4166666666666667,1,0.3164556962025316,1800-1900
"
                    Carlos
                ",Theodore Deppe,Post-1900,0.1818181818181818,0.5454545454545454,2.4390243902439024,0.5121951219512195,0.2121212121212121,0.0,0.0,0,,1,2.4390243902439024,0,0.1818181818181818,0,0.5454545454545454,0,,Post-1900
"
                    The Star
                ",Ann Taylor,1800-1900,0.95,1.0,0.8264462809917356,0.6756756756756757,0.4736842105263157,0.2333333333333333,0.8403361344537815,1,0.2333333333333333,1,0.8264462809917356,1,,1,,1,0.8403361344537815,1800-1900
"
                    The Road Not Taken
                ",Robert Frost,Post-1900,1.0,0.6470588235294118,2.083333333333333,0.1724137931034483,0.5714285714285714,0.1935483870967742,0.6944444444444444,1,0.1935483870967742,1,2.083333333333333,1,,0,0.6470588235294118,1,0.6944444444444444,Post-1900
"
                    Clorinda and Damon
                ",Andrew Marvell,Pre-1800,1.0,0.9310344827586208,2.2222222222222223,0.6792452830188679,0.2142857142857142,0.2110091743119266,2.9787234042553195,1,0.2110091743119266,1,2.2222222222222223,1,,1,,1,2.9787234042553195,Pre-1800
"
                    The Fall
                ",William Barnes,1800-1900,1.0,0.6666666666666666,0.0,0.8,0.3636363636363636,0.1904761904761904,0.0,1,0.1904761904761904,0,,1,,0,0.6666666666666666,0,,1800-1900
"
                    The Friend
                ",Matt Hart,Post-1900,0.5,0.9285714285714286,0.0,0.4588235294117647,0.3103448275862069,0.0,0.0,0,,0,,0,0.5,1,,0,,Post-1900
"
                    On Gardens
                ",Rick Barot,Post-1900,0.75,1.0,0.9375,0.495049504950495,0.2,0.0,0.0,0,,1,0.9375,0,0.75,1,,0,,Post-1900
"
                    Day after Daylight Savings
                ",Margaret Hasse,Post-1900,0.3529411764705882,0.5294117647058824,0.0,0.5217391304347826,0.1904761904761904,0.0,0.0,0,,0,,0,0.3529411764705882,0,0.5294117647058824,0,,Post-1900
"
                    What I Eat is a Prayer
                ",Joyelle McSweeney,Post-1900,0.4137931034482758,0.5862068965517241,2.5830258302583027,0.5652173913043478,0.2195121951219512,0.0,0.3571428571428571,0,,1,2.5830258302583027,0,0.4137931034482758,0,0.5862068965517241,1,0.3571428571428571,Post-1900
"
                    Untitled, With Rosy Inflection
                ",elena minor,Post-1900,1.0,1.0,0.0,0.6666666666666666,0.4473684210526316,0.0,1.1976047904191618,0,,0,,1,,1,,1,1.1976047904191618,Post-1900
"
                    ""Pease porridge hot,""
                ",Mother Goose,1800-1900,1.0,0.75,0.0,3.0,0.0,0.4,0.0,1,0.4,0,,1,,0,0.75,0,,1800-1900
"
                    She Dwelt among the Untrodden Ways
                ",William Wordsworth,1800-1900,1.0,0.2857142857142857,2.8169014084507045,0.3,0.1666666666666666,0.1818181818181818,0.0,1,0.1818181818181818,1,2.8169014084507045,1,,0,0.2857142857142857,0,,1800-1900
"
                    Sonnet 125: Were’t aught to me I bore the canopy
                ",William Shakespeare,Pre-1800,1.0,0.9285714285714286,1.9230769230769231,0.21875,0.25,0.2666666666666666,6.422018348623854,1,0.2666666666666666,1,1.9230769230769231,1,,1,,1,6.422018348623854,Pre-1800
"
                    Library
                ",Brian Culhane,Post-1900,0.95,0.45,2.380952380952381,0.4827586206896552,0.24,0.08,0.0,1,0.08,1,2.380952380952381,1,,0,0.45,0,,Post-1900
"
                    Last Words by “Slick”
                ",Etheridge Knight,Post-1900,0.925925925925926,0.7407407407407407,2.690582959641256,1.2325581395348837,0.0975609756097561,0.0425531914893617,0.0,1,0.0425531914893617,1,2.690582959641256,0,0.925925925925926,0,0.7407407407407407,0,,Post-1900
"
VI Mon. August [1742] hath xxxi days.
                ",Benjamin Franklin,Pre-1800,1.0,0.8888888888888888,3.0303030303030303,0.7692307692307693,0.4,0.2666666666666666,18.84057971014493,1,0.2666666666666666,1,3.0303030303030303,1,,0,0.8888888888888888,1,18.84057971014493,Pre-1800
"
from ""Company""
                ",Emily Hunt,Post-1900,0.4444444444444444,0.7777777777777778,0.0,1.022222222222222,0.0384615384615384,0.0,0.0,0,,0,,0,0.4444444444444444,0,0.7777777777777778,0,,Post-1900
"
                    In this short Life that only lasts an hour (1292)
                ",Emily Dickinson,1800-1900,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1,1.0,0,,1,,0,0.0,0,,1800-1900
"
                    The Emptiness of Thought
                ",James K. Zimmerman,Post-1900,0.0,0.0,0.0,0.3529411764705882,0.1666666666666666,0.0769230769230769,0.0,1,0.0769230769230769,0,,0,0.0,0,0.0,0,,Post-1900
"
                    Hip Hop Analogies
                ",Tara Betts,Post-1900,0.6111111111111112,0.8611111111111112,0.0,0.5342465753424658,0.2745098039215686,0.0,0.0,0,,0,,0,0.6111111111111112,0,0.8611111111111112,0,,Post-1900
"
                    Poetry
                ",Lydia Huntley Sigourney,1800-1900,0.9166666666666666,0.5,0.0,0.4473684210526316,0.2941176470588235,0.0,0.7246376811594203,0,,0,,0,0.9166666666666666,0,0.5,1,0.7246376811594203,1800-1900
"
                    Song
                ",Dorothea Du Bois,Pre-1800,1.0,1.0,6.081081081081082,0.5675675675675675,0.4333333333333333,0.2608695652173913,1.1976047904191618,1,0.2608695652173913,1,6.081081081081082,1,,1,,1,1.1976047904191618,Pre-1800
"
                    The Very Rich Hours
                ",James McMichael,Post-1900,0.375,0.5125,0.1272264631043257,0.3418181818181818,0.3245614035087719,0.0038610038610038,0.1257861635220125,1,0.0038610038610038,1,0.1272264631043257,0,0.375,0,0.5125,1,0.1257861635220125,Post-1900
"
                    A New York Child’s Garden of Verses
                ",Franklin Pierce Adams,Post-1900,0.9,0.5,1.6216216216216215,0.34375,0.40625,0.0,0.0,0,,1,1.6216216216216215,0,0.9,0,0.5,0,,Post-1900
"
                    In the Days of Awe
                ",Robin Becker,Post-1900,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0,,0,,0,0.5,0,0.0,0,,Post-1900
"
                    Nine Key Chord
                ",Harmony Holiday,Post-1900,1.0,0.5,0.0,0.4383561643835616,0.1666666666666666,0.0,0.0,0,,0,,1,,0,0.5,0,,Post-1900
"
                    Life is a Carnival
                ",Karen Solie,Post-1900,0.2068965517241379,0.3103448275862069,0.4166666666666667,0.3448275862068966,0.46875,0.0392156862745098,0.0,1,0.0392156862745098,1,0.4166666666666667,0,0.2068965517241379,0,0.3103448275862069,0,,Post-1900
"
                    Two Pastorals for Samuel Palmer at Shoreham, Kent ﻿
                ",Jonathan Williams,Post-1900,0.3103448275862069,0.2413793103448276,0.0,0.7575757575757576,0.3,0.0,0.0,0,,0,,0,0.3103448275862069,0,0.2413793103448276,0,,Post-1900
"
                    Mix a Pancake
                ",Christina Rossetti,1800-1900,1.0,1.0,4.545454545454546,2.0,0.0,0.0,0.0,0,,1,4.545454545454546,1,,1,,0,,1800-1900
"
                    Nocturnal Admissions
                ",Chip Livingston,Post-1900,0.2545454545454545,0.6,0.0,0.4571428571428571,0.1965811965811965,0.0297029702970297,0.0,1,0.0297029702970297,0,,0,0.2545454545454545,0,0.6,0,,Post-1900
"
                    And There Was a Great Calm
                ",Thomas Hardy,1800-1900,0.9444444444444444,0.2222222222222222,2.9023746701846966,0.2222222222222222,0.1891891891891892,0.0909090909090909,0.2506265664160401,1,0.0909090909090909,1,2.9023746701846966,0,0.9444444444444444,0,0.2222222222222222,1,0.2506265664160401,1800-1900
"
                    Idea 53: Clear Ancor, on whose silver-sanded shore
",Michael Drayton,Pre-1800,1.0,0.7142857142857143,1.98019801980198,1.1666666666666667,0.25,0.2,11.214953271028037,1,0.2,1,1.98019801980198,1,,0,0.7142857142857143,1,11.214953271028037,Pre-1800
"
                    Book 2, Epigram 8
                ",Thomas Bastard,Pre-1800,0.9230769230769232,0.9230769230769232,3.4482758620689653,0.5,0.3043478260869565,0.1764705882352941,1.1494252873563218,1,0.1764705882352941,1,3.4482758620689653,0,0.9230769230769232,1,,1,1.1494252873563218,Pre-1800
"
                    A Route of Evanescence, (1489)
                ",Emily Dickinson,1800-1900,1.0,0.75,0.0,0.5454545454545454,0.1428571428571428,0.0,0.0,0,,0,,1,,0,0.75,0,,1800-1900
"
                    For Christmas Day: Hark! the Herald Angels Sing
                ",Charles Wesley,Pre-1800,1.0,1.0,0.0,0.4558823529411764,0.0,0.180327868852459,3.96039603960396,1,0.180327868852459,0,,1,,1,,1,3.96039603960396,Pre-1800
"
                    Fledge
                ",D. A. Powell,Post-1900,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0,,0,,0,0.0,0,0.0,0,,Post-1900
"
                    Upon the Vine-tree
                ",John Bunyan,Pre-1800,1.0,1.0,0.9615384615384616,0.3055555555555556,0.4117647058823529,0.1851851851851851,1.8867924528301887,1,0.1851851851851851,1,0.9615384615384616,1,,1,,1,1.8867924528301887,Pre-1800
"
                    Breadwinning for Birds
                ",Alli Warren,Post-1900,0.4,0.05,0.0,0.7272727272727273,0.0434782608695652,0.027027027027027,0.8695652173913043,1,0.027027027027027,0,,0,0.4,0,0.05,1,0.8695652173913043,Post-1900
"
                    Zeus and Apollo
                ",David Rivard,Post-1900,0.238095238095238,0.3809523809523809,0.0,0.6607142857142857,0.3076923076923077,0.0,0.0,0,,0,,0,0.238095238095238,0,0.3809523809523809,0,,Post-1900
"
                    The Moon is distant from the Sea – (387)
                ",Emily Dickinson,1800-1900,1.0,0.9166666666666666,0.0,0.44,0.8,,3.076923076923077,0,,0,,1,,1,,1,3.076923076923077,1800-1900
"
                    Wheels
                ",Levi Romero,Post-1900,0.0606060606060606,0.0,0.0,0.7777777777777778,0.2352941176470588,0.0,0.0,0,,0,,0,0.0606060606060606,0,0.0,0,,Post-1900
"
                    A Thought of the Nile
                ",Leigh Hunt,1800-1900,1.0,0.5,0.8849557522123894,0.1951219512195122,0.1578947368421052,0.3076923076923077,0.0,1,0.3076923076923077,1,0.8849557522123894,1,,0,0.5,0,,1800-1900
"
                    Album
                ",Kay Ryan,Post-1900,1.0,1.0,0.0,0.2857142857142857,0.1666666666666666,1.0,0.0,1,1.0,0,,1,,1,,0,,Post-1900
"
                    If Spirits Walk
                ",Sophie Jewett,1800-1900,0.9444444444444444,0.6111111111111112,0.7246376811594203,0.375,0.1851851851851851,0.2413793103448276,3.546099290780142,1,0.2413793103448276,1,0.7246376811594203,0,0.9444444444444444,0,0.6111111111111112,1,3.546099290780142,1800-1900
"
                    Senhal’s complaint
                ",Rebecca Ariel Porte,Post-1900,0.0526315789473684,0.3508771929824561,0.0,0.2636363636363636,0.3137254901960784,0.010752688172043,0.3484320557491289,1,0.010752688172043,0,,0,0.0526315789473684,0,0.3508771929824561,1,0.3484320557491289,Post-1900
"
                    No Buyers
                ",Thomas Hardy,1800-1900,1.0,0.8,2.7149321266968327,0.4714285714285714,0.2857142857142857,0.1481481481481481,0.0,1,0.1481481481481481,1,2.7149321266968327,1,,0,0.8,0,,1800-1900
"
                    Jordan (I)
                ",George Herbert,Pre-1800,1.0,0.8666666666666667,3.4782608695652173,0.5161290322580645,0.1739130434782608,0.217391304347826,0.0,1,0.217391304347826,1,3.4782608695652173,1,,0,0.8666666666666667,0,,Pre-1800
"
                    Infelix
                ",Adah Isaacs Menken,1800-1900,1.0,0.6363636363636364,2.793296089385475,0.2678571428571428,0.3448275862068966,0.2105263157894736,2.185792349726776,1,0.2105263157894736,1,2.793296089385475,1,,0,0.6363636363636364,1,2.185792349726776,1800-1900
"
from Jubilate Agno
                ",Christopher Smart,Pre-1800,0.9932432432432432,0.9932432432432432,0.0433087916847119,0.1851851851851851,0.1004784688995215,0.0,1.1087420042643923,0,,1,0.0433087916847119,1,,1,,1,1.1087420042643923,Pre-1800
"
                    On the Poet’s Birth
                ",Robert Graves,Post-1900,1.0,0.8,4.395604395604396,0.3636363636363636,0.4666666666666667,0.1428571428571428,1.0752688172043012,1,0.1428571428571428,1,4.395604395604396,1,,0,0.8,1,1.0752688172043012,Post-1900
"
                    Girlfriends
                ",Elizabeth Woody,Post-1900,0.6666666666666666,0.8333333333333334,0.0,0.6904761904761905,0.08,0.0344827586206896,0.0,1,0.0344827586206896,0,,0,0.6666666666666666,0,0.8333333333333334,0,,Post-1900
"
                    Ondine
                ",Mary Barnard,Post-1900,0.282051282051282,0.5897435897435898,0.9230769230769232,0.6947368421052632,0.2708333333333333,0.1267605633802817,0.0,1,0.1267605633802817,1,0.9230769230769232,0,0.282051282051282,0,0.5897435897435898,0,,Post-1900
"
                    Crusoe in England
                ",Elizabeth Bishop,Post-1900,0.3229166666666667,0.6145833333333334,1.171303074670571,0.3869565217391304,0.32,0.0196078431372549,0.1394700139470014,1,0.0196078431372549,1,1.171303074670571,0,0.3229166666666667,0,0.6145833333333334,1,0.1394700139470014,Post-1900
"
                    The End of the Second Year
                ",Arthur Graeme West,Post-1900,1.0,1.0,1.8867924528301887,0.1219512195121951,0.25,0.0,0.0,0,,1,1.8867924528301887,1,,1,,0,,Post-1900
"
                    The Dying Hunter to his Dog
                ",Susanna Moodie,1800-1900,0.9411764705882352,0.7058823529411765,2.9787234042553195,0.6612903225806451,0.425531914893617,0.2258064516129032,5.241935483870968,1,0.2258064516129032,1,2.9787234042553195,0,0.9411764705882352,0,0.7058823529411765,1,5.241935483870968,1800-1900
"
                    A Forsaken Garden
                ",Algernon Charles Swinburne,1800-1900,1.0,0.5853658536585366,1.046337817638266,0.4523809523809524,0.4528301886792453,0.2142857142857142,0.5882352941176471,1,0.2142857142857142,1,1.046337817638266,1,,0,0.5853658536585366,1,0.5882352941176471,1800-1900
"
                    Substantiation, part 1
                ",Jake Adam York,Post-1900,0.4117647058823529,0.7058823529411765,0.0,0.6,0.2727272727272727,0.0,0.0,0,,0,,0,0.4117647058823529,0,0.7058823529411765,0,,Post-1900
"
                    Phrases
                ",Arthur Rimbaud,1800-1900,0.3448275862068966,0.3793103448275862,0.641025641025641,0.6288659793814433,0.3409090909090909,0.0,0.0,0,,1,0.641025641025641,0,0.3448275862068966,0,0.3793103448275862,0,,1800-1900
"
                    thirteen of twenty-four
                ",Tao Lin,Post-1900,0.0555555555555555,0.0,1.2987012987012987,0.25,0.2916666666666667,0.0,0.0,0,,1,1.2987012987012987,0,0.0555555555555555,0,0.0,0,,Post-1900
"
                    Legs on the Signpost
                ",Tomaž Šalamun,Post-1900,0.1538461538461538,0.3076923076923077,0.0,0.5769230769230769,0.3333333333333333,0.0,0.0,0,,0,,0,0.1538461538461538,0,0.3076923076923077,0,,Post-1900
"
III Mon. May [1734] hath xxxi days.
                ",Benjamin Franklin,Pre-1800,1.0,1.0,3.1746031746031744,0.1578947368421052,0.0769230769230769,0.3076923076923077,4.545454545454546,1,0.3076923076923077,1,3.1746031746031744,1,,1,,1,4.545454545454546,Pre-1800
"
                    To the Fringed Gentian
                ",William Cullen Bryant,1800-1900,1.0,1.0,0.0,0.4375,0.1923076923076923,0.0,5.839416058394161,0,,0,,1,,1,,1,5.839416058394161,1800-1900
